-0.3592725;0.528853
-0.3592725;0.583228
-0.3592725;0.637603
-0.3048975;0.093853
-0.3048975;0.148228
-0.3048975;0.202603
-0.3048975;0.256978
-0.3048975;0.311353
-0.3048975;0.365728
-0.3048975;0.420103
-0.3048975;0.474478
-0.3048975;0.528853
-0.3048975;0.583228
-0.3048975;0.637603
-0.3048975;0.691978
-0.2505225;0.093853
-0.2505225;0.148228
-0.2505225;0.202603
-0.2505225;0.256978
-0.2505225;0.311353
-0.2505225;0.365728
-0.2505225;0.420103
-0.2505225;0.474478
-0.2505225;0.528853
-0.2505225;0.583228
-0.2505225;0.637603
-0.2505225;0.691978
-0.1961475;0.093853
-0.1961475;0.148228
-0.1961475;0.202603
-0.1961475;0.256978
-0.1961475;0.311353
-0.1961475;0.365728
-0.1961475;0.420103
-0.1961475;0.474478
-0.1961475;0.528853
-0.1961475;0.583228
-0.1961475;0.637603
-0.1961475;0.691978
-0.1417725;0.148228
-0.1417725;0.202603
-0.1417725;0.256978
-0.1417725;0.311353
-0.1417725;0.365728
-0.1417725;0.420103
-0.1417725;0.474478
-0.1417725;0.528853
-0.1417725;0.583228
-0.1417725;0.637603
-0.1417725;0.691978
-0.1417725;0.746353
-0.0873975;0.202603
-0.0873975;0.256978
-0.0873975;0.311353
-0.0873975;0.365728
-0.0873975;0.420103
-0.0873975;0.474478
-0.0873975;0.528853
-0.0873975;0.583228
-0.0873975;0.637603
-0.0873975;0.691978
-0.0873975;0.746353
-0.0330225;0.202603
-0.0330225;0.256978
-0.0330225;0.311353
-0.0330225;0.365728
-0.0330225;0.420103
-0.0330225;0.474478
-0.0330225;0.528853
-0.0330225;0.583228
-0.0330225;0.637603
-0.0330225;0.691978
-0.0330225;0.746353
0.0213525;0.202603
0.0213525;0.256978
0.0213525;0.311353
0.0213525;0.365728
0.0213525;0.420103
0.0213525;0.474478
0.0213525;0.528853
0.0213525;0.583228
0.0213525;0.637603
0.0213525;0.691978
0.0213525;0.746353
0.0757275;0.202603
0.0757275;0.256978
0.0757275;0.311353
0.0757275;0.365728
0.0757275;0.420103
0.0757275;0.474478
0.0757275;0.528853
0.0757275;0.583228
0.0757275;0.637603
0.0757275;0.691978
0.0757275;0.746353
0.1301025;0.256978
0.1301025;0.311353
0.1301025;0.365728
0.1301025;0.420103
0.1301025;0.474478
0.1301025;0.528853
0.1301025;0.583228
0.1301025;0.637603
0.1301025;0.691978
0.1301025;0.746353
0.1844775;0.256978
0.1844775;0.311353
0.1844775;0.365728
0.1844775;0.420103
0.1844775;0.474478
0.1844775;0.528853
0.1844775;0.583228
0.1844775;0.637603
0.1844775;0.691978
0.1844775;0.746353
0.2388525;0.256978
0.2388525;0.311353
0.2388525;0.365728
0.2388525;0.420103
0.2388525;0.474478
0.2388525;0.528853
0.2388525;0.583228
0.2388525;0.637603
0.2388525;0.691978
0.2932275;0.311353
0.2932275;0.365728
0.2932275;0.420103
0.2932275;0.474478
0.2932275;0.528853
0.2932275;0.583228
0.2932275;0.637603
0.2932275;0.691978
0.3476025;0.311353
0.3476025;0.365728
0.3476025;0.420103
0.3476025;0.474478
0.3476025;0.528853
0.3476025;0.583228
0.3476025;0.637603
0.4019775;0.256978
0.4019775;0.311353
0.4019775;0.365728
0.4019775;0.420103
0.4019775;0.474478
0.4019775;0.528853
0.4019775;0.583228
0.4019775;0.637603
0.4563525;0.256978
0.4563525;0.311353
0.4563525;0.365728
0.4563525;0.420103
0.4563525;0.474478
0.4563525;0.528853
0.4563525;0.583228
0.5107275;0.202603
0.5107275;0.256978
0.5107275;0.311353
0.5107275;0.365728
0.5107275;0.420103
0.5107275;0.474478
0.5107275;0.528853
0.5651025;0.202603
0.5651025;0.256978
0.5651025;0.311353
0.5651025;0.365728
0.5651025;0.420103
0.5651025;0.474478
0.6194775;0.093853
0.6194775;0.148228
0.6194775;0.202603
0.6194775;0.256978
0.6194775;0.311353
0.6194775;0.365728
0.6194775;0.420103
0.6738525;0.039478
0.6738525;0.093853
0.6738525;0.148228
0.6738525;0.202603
0.6738525;0.256978
0.6738525;0.311353
0.6738525;0.365728
0.7282275;0.039478
0.7282275;0.093853
0.7282275;0.148228
0.7282275;0.202603
-0.60396;0.2297905
-0.60396;0.2841655
-0.60396;0.3385405
-0.549585;0.0666655
-0.549585;0.1210405
-0.549585;0.1754155
-0.549585;0.2297905
-0.549585;0.2841655
-0.549585;0.3385405
-0.549585;0.3929155
